accident_date,aircraft_type,registration,operator,fatalities,location,damage_type
2007-05-23,Fairchild SA227-AC Metro III,CX-CLS,Air Class LÃ­neas AÃ©reas,0,"Ministro Pistarini -Ezeiza (SAEZ), BA",Substantial
2007-05-24,de Havilland Canada DHC-6 Twin Otter 300,FAP-303,Fuerza AÃ©rea del Peru - FAP,13,near Pampa Hermosa,Write-Off
2007-05-25,Douglas DC-3C,HK-3199,Aerovanguardia,0,Acaricuara Airport (ARF),Substantial
2007-05-30,Aviation Traders ATL-98 Carvair,N898AT,Brooks Air Fuel,0,"Nixon Fork Mine, AK",Write-Off
2007-06-01,Gulfstream G-V,HB-IMJ,G5 Executive,0,ZÃ¼rich-Kloten Airport (ZRH),Substantial
2007-06-01,de Havilland Canada DHC-6 Twin Otter 300,PK-YRU,Trigana Air Service,0,Mulia Airport (LII),Substantial
2007-06-01,Shorts 330UTT,JW9036,Tanzanian People's Defence Force,0,Kizota,Substantial
2007-06-02,de Havilland Canada DHC-3T Texas Turbine Otter,C-GZCW,Black Sheep Aviation & Cattle Company,1,"Mayo Airport, YT (YMA)",Write-Off
2007-06-03,Boeing 757-251,N523US,Northwest Airlines,0,"Denver International Airport, CO (DEN/KDEN)",None (No Damage)
2007-06-04,Cessna 550 Citation II,N550BP,Marlin Air,6,"10 km NE off Milwaukee-General Mitchell Airport, WI (MKE)",Write-Off
2007-06-05,de Havilland Canada DHC-8-106,C-GRGO,Regional 1 Airlines,0,"Yellowknife Airport, NT (YZF/CYZF)",Substantial
2007-06-10,Dassault Falcon 900,N914DD,"Trishan Air, lsf Kerry Acquisitions LLC",0,"Santa Barbara Municipal Airport, CA (SBA)",Substantial
2007-06-15,British Aerospace ATP-F,VT-FFB,First Flight Couriers,0,Chennai Airport (MAA),Write-Off
2007-06-17,IRMA/Britten-Norman BN-2A-26 Islander,N27MR,Island Air Service,0,"Egegik Airport, AK (EGX)",Substantial
2007-06-18,Beechcraft 1900D,ZK-EAK,"Air New Zealand Link, opb Eagle Airways",0,Blenheim-Woodbourne Airport (BHE),Substantial
2007-06-20,Beechcraft 1900D,N253GL,Great Lakes Airlines,0,"Laramie Regional Airport, WY (LAR)",Substantial
2007-06-20,Embraer EMB-135LR (ERJ-135LR),N731BE,American Eagle Airlines,0,"Boston-Logan International Airport, MA (BOS)",Minor Damage
2007-06-21,Let L-410UVP,9Q-CEU,Karibu Airways,1,near Kamina,Write-Off
2007-06-23,de Havilland Canada DHC-6 Twin Otter 300,7O-ADK,Yemenia Airways,1,An Naeem Airstrip,Substantial
2007-06-23,Yakovlev Yak-40,EX-901,Kyrgyzstan Government,0,Karakuzhur,Write-Off
2007-06-24,Boeing 737-400,,,0,Antalya Airport (AYT),Minor Damage
2007-06-25,Boeing 737-8AS (WL),EI-CSN,Ryanair,0,Venice-Treviso Airport (TSF),Minor Damage
2007-06-25,McDonnell Douglas DC 10-10,N450AX,10 Tanker Air Carrier,0,"19 km SW of Tehachapi, CA",Substantial
2007-06-25,Antonov An-24B,XU-U4A,PMT Air,22,Phnom Damrey,Write-Off
2007-06-25,Boeing 747-267B (SF),B-HIH,Cathay Pacific Cargo,0,Stockholm-Arlanda Airport (ARN/ESSA),Substantial
2007-06-26,Let L-410UVP-E3,9Q-CTM,Business Aviation,0,100 km from Brazzaville,Write-Off
2007-06-26,BAe Jetstream 41,G-MAJZ,Eastern Airways,0,Birmingham,Substantial
2007-06-27,Boeing 777-222,N213UA,United Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",Minor Damage
2007-06-27,McDonnell Douglas MD-83,N9630A,American Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",Substantial
2007-06-27,IRMA/Britten-Norman BN-2A Islander,N133RS,Golden Wings Charter,0,"0,8 km NW of Nassau International Airport (NAS)",Substantial
2007-06-27,Boeing 747-422,N120UA,United Airlines,0,"Oceanic,",None (No Damage)
2007-06-27,Airbus A320-214,TC-JLI,THY Turkish Airlines,0,near Sofia,None (No Damage)
2007-06-28,Boeing 737-2M2,D2-TBP,TAAG Angola Airlines,5+1,M'Banza Congo Airport (SSY),Write-Off
2007-06-29,Fokker 100,TU-VAA,Ivory Coast Government,4,BouakÃ© Airport (BYK),Substantial
2007-06-30,North American Sabreliner 40,XA-SMR,Aerodan,0,Saltillo Airport (SLW),Substantial
2007-06-30,Cessna 500 Citation I,N771HR,IHR Administrative Services,1+1,"Conway-Dennis F. Cantrell Field, AR",Write-Off
2007-07-01,ATR 72-500 (72-212A),VT-JCE,Jet Airways,0,Indore Airport (IDR),Substantial
2007-07-01,Boeing 767-2J6ER,B-2553,Air China,0,Beijing-Capital International Airport (PEK/ZBAA),Substantial
2007-07-05,Embraer EMB-110 Bandeirante,PT-WAW,NHR TÃ¡xi-AÃ©reo,0,"Rio de Janeiro-GaleÃ£o International Airport, RJ (GIG)",Minor Damage
2007-07-05,Cessna 208B Grand Caravan,N208EC,Lancton Taverns Ltd.,2,near Connemara Airport,Write-Off
2007-07-05,North American CT-39A Sabreliner,XA-TFL,Jett Paqueteria,3+7,CuliacÃ¡n-Fedl de Bachigualato Airport (CUL),Write-Off
2007-07-06,Beechcraft 1900C,5Y-BTT,Aero Kenya,0,Nairobi-Wilson Airport (WIL),Substantial
2007-07-08,ATR 72-212,5H-PAR,Precision Air,0,Nairobi-Jomo Kenyatta International Airport (NBO),Substantial
2007-07-08,de Havilland Canada DHC-6 Twin Otter 100,C-FAWC,Liard Air,1,"Muncho Lake-Mile 462 Water Aerodrome, BC",Write-Off
2007-07-08,Boeing 737-823,N929AN,American Airlines,0,"McAlester, OK",None (No Damage)
2007-07-10,Boeing 737-232 Adv.,N332DL,Sky King Inc.,1,"Tunica Air Center, MS (KUTA)",None (No Damage)
2007-07-12,Boeing 777-232,N865DA,Delta Air Lines,0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",None (No Damage)
2007-07-12,Boeing 747-481 (D),JA402A,All Nippon Airways,0,about 50NM south of Omaezaki,None (No Damage)
2007-07-14,McDonnell Douglas MD-82,,,0,Istanbul Airport (IST),Substantial
2007-07-15,Britten-Norman BN-2A-20 Islander,N6561B,Salmon Air Taxi,0,"Stanley, ID",Substantial
2007-07-16,ATR 42-300,PT-MFK,Pantanal Linhas AÃ©reas Sul-Matogrossenses,0,"SÃ£o Paulo-Congonhas Airport, SP (CGH)",Substantial
2007-07-17,Embraer ERJ 190-100 IGW (ERJ-190AR),HK-4455,Aero RepÃºblica,0,Santa Marta-SimÃ³n BolÃ­var Airport (SMR),Substantial
2007-07-17,Airbus A320-233,PR-MBK,TAM Linhas AÃ©reas,187+12,"SÃ£o Paulo-Congonhas Airport, SP (CGH)",Write-Off
2007-07-18,Lockheed L-100-30 Hercules,N401LC,Lynden Air Cargo,0,"39 km WNW of McGrath, AK",Substantial
2007-07-18,Let L-410UVP,9Q-CIM,Cargo Bull Aviation,0,near Bandundu,Write-Off
2007-07-18,Antonov An-24 ?,,Malift Air,0,ca 8 km from Bandundu Airport (FDU),Substantial
2007-07-21,Learjet 25,N70SK,SK Logistics,0,"St. Augustine Airport, FL (UST)",Write-Off
2007-07-21,Cessna 208B Grand Caravan,YV1182,LÃ­nea TurÃ­stica Aereotuy - LTA,0,Antabare Airstrip,Write-Off
2007-07-23,Antonov An-24B,EX-030,"Aquiline, opf Djibouti Airlines",1,near Shinile,Write-Off
2007-07-23,Canadair CL-215-6B11 (CL-415),I-DPCX,"SOREM, lsf Dipartimento della Protezione Civile Italiana",1,Acciano,Write-Off
2007-07-23,Canadair CL-215-6B11 (CL-415),2055,Elleniki PolemikÃ­ AeroporÃ­a,2,near Dilesos,Write-Off
2007-07-27,Airbus A321-231,G-EUXH,British Airways,0,London-Heathrow Airport (LHR),Minor Damage
2007-07-27,Boeing 777-236,G-VIIK,British Airways,0,London-Heathrow Airport (LHR),Minor Damage
2007-07-29,Antonov An-32B,ST-ATF,Alok Air,0,Paloich Airport,Write-Off
2007-07-29,Antonov An-12BP,RA-93912,ATRAN-Aviatrans Cargo Airlines,7,4 km from Moskva-Domodedovo Airport (DME),Write-Off
2007-07-31,Douglas DC-3C,HK-1149,Aerovanguardia,0,near Puerto Concordia,Substantial
2007-08-02,Boeing 737-724,N13716,Continental Airlines,0,near Panama City,None (No Damage)
2007-08-06,Beechcraft B200 Super King Air,5Y-HHM,Blue Bird Aviation,0,Garissa Airport (GAS),Write-Off
2007-08-07,Embraer EMB-145LR,N810HK,Trans States Airlines,0,"Knox, IN",None (No Damage)
2007-08-09,de Havilland Canada DHC-6 Twin Otter 300,F-OIQI,Air Moorea,20,"1,5 km off Moorea-Temae Airport (MOZ)",Write-Off
2007-08-10,Tupolev Tu-134AK,RA-65573,Russian Air Force,0,Moskva-Vnukovo Airport (VKO),Substantial
2007-08-11,Learjet 35A,N500ND,World Jet II,0,Dominica-Melville Hall Airport (DOM),Substantial
2007-08-12,Learjet 25D,N125PT,Jet East,0,"near Farmingdale-Republic Field, NY (FRG)",Write-Off
2007-08-12,de Havilland Canada DHC-8-402Q Dash 8,HL5256,Jeju Air,0,Busan-Gimhae (Pusan) International Airport (PUS),Substantial
2007-08-18,Avro RJ100,HB-IYU,Swiss European Air Lines,0,London City Airport (LCY),Substantial
2007-08-18,McDonnell Douglas DC-9-83 (MD-83),TC-AKN,Atlasjet Airlines,0,Antalya Airport (AYT),None (No Damage)
2007-08-20,McDonnell Douglas MD-88,EC-FIH,Iberia,0,Barcelona Airport (BCN),Write-Off
2007-08-20,Boeing 737-809,B-18616,China Airlines,0,Okinawa-Naha Airport (OKA),Write-Off
2007-08-22,Embraer EMB-110P1 Bandeirante,PT-SDB,Two TÃ¡xi AÃ©reo,2,"near Curitiba, PR",Write-Off
2007-08-22,Antonov An-26B-100,HK-4389,SELVA Colombia,0,Pasto-Antonio NariÃ±o Airport (PSO),Write-Off
2007-08-23,Learjet 60,N9CU,Jet Shares LLC,0,"Westhampton-Francis S. Gabreski Airport, NY (FOK)",Substantial
2007-08-26,Britten-Norman BN-2A Islander,,Honduras Air,0,La Ceiba-Goloson International Airport (LCE),Write-Off
2007-08-26,Antonov An-2,EX-70292,Unknown,0,near Dostuk,Write-Off
2007-08-26,Antonov An-32B,9Q-CAC,Great Lake Business Company,14,3 km from Kongolo Airport (KOO),Write-Off
2007-08-27,Antonov An-32B,HK-4117,SELVA Colombia,0,MitÃº Airport (MVP),Write-Off
2007-08-29,Fokker F-28 Fellowship 4000,XY-AGA,Myanma Airways,0,Dawei Airport (TVY),Substantial
2007-08-29,Lockheed Hercules C.1P (C-130K),XV205,Royal Air Force - RAF,0,within Helmand Province,Write-Off
2007-08-31,Cessna 208B Grand Caravan,HH-CAR,Caribintair,0,5 km E of Port-au-Prince Airport (PAP),Substantial
2007-08-31,de Havilland Canada DHC-6 Twin Otter 310,ZS-NJK,"Air Serv International, lsf Solenta Aviation",0,30 km E of Punia Airport (PUN),Substantial
,Antonov An-12BK,S9-DBQ,Styron Trading,0,Berbera Airport (BBO),Write-Off
2007-09-01,Shorts SC.7 Skyvan 3-100,N2088Z,Arctic Circle Air Service,0,"Mystic Lake Lodge Airstrip, AK",Substantial
2007-09-02,CASA/Nurtanio NC-212-AB4 Aviocar 200,PK-NCN,Merpati Nusantara Airlines,0,Dobo-Rar Gwarma Airport (DOB),Substantial
2007-09-03,North American Rockwell Sabreliner 70,N726JR,Jet Lease Corp.,0,San JosÃ©-Juan Santamaria International Airport (SJO),Substantial
2007-09-05,Cessna 208B Grand Caravan,N702PA,Paragon Air Express,0,"13 km E of Cross City Airport, FL (CTY)",Write-Off
2007-09-07,Antonov An-12BP,4L-SAS,"Galaxy Incorporation, lsf Transaviaservice",8,Goma Airport (GOM),Write-Off
2007-09-09,de Havilland Canada DHC-8-402Q Dash 8,LN-RDK,Scandinavian Airlines System - SAS,0,Aalborg Airport (AAL),Write-Off
2007-09-11,Cessna 208B Grand Caravan,HH-CAW,Caribintair,0,10 km N of Port-au-Prince Airport (PAP),Substantial
2007-09-12,Cessna 525B CitationJet CJ3,N525EZ,Eli's Bread,0,"Danbury Airport, CT (DXR)",Write-Off
2007-09-12,Cessna 525A CitationJet CJ2,N971TB,TBAC LLC,0,"Danbury Airport, CT (DXR)",Write-Off
2007-09-12,de Havilland Canada DHC-8-402Q Dash 8,LN-RDS,Scandinavian Airlines System - SAS,0,Vilnius Airport (VNO),Substantial
2007-09-14,IAI 1125 Astra SPX,N100G,Hawk Flight,0,"Atlanta-DeKalb Peachtree Airport, GA (PDK)",Substantial
2007-09-14,Boeing 737-2C3,XA-MAC,Magnicharters,0,Guadalajara-Miguel Hidal Airport (GDL),Write-Off
2007-09-15,Antonov An-12B,UR-CEN,Veteran Airline,0,Pointe Noire Airport (PNR),Write-Off
2007-09-16,McDonnell Douglas DC-9-82 (MD-82),HS-OMG,"One-Two-Go Airlines, lsf Orient Thai Airlines",90,Phuket International Airport (HKT),Write-Off
2007-09-20,Boeing 737-809,B-16805,China Airlines,0,Saga (RJFS),Substantial
2007-09-20,Shorts SC.7 Skyvan 3-100,N2088Z,Arctic Circle Air Service,1,"Mystic Lake Lodge Airstrip, AK",Substantial
2007-09-21,de Havilland Canada DHC-8-402Q Dash 8,D-ADHA,"Lufthansa Regional, opb Augsburg Airways",0,MÃ¼nchen-Franz Josef Strauss Airport (MUC),Substantial
2007-09-22,Beechcraft 200 Super King Air,5Y-HHK,Blue Bird Aviation,0,Kamburu Airstrip,Substantial
2007-09-24,Let L-410UVP,9Q-CVL,Free Airlines,1,Malemba Nkulu,Write-Off
2007-09-24,Grumman American G-1159 Gulfstream II,N987SA,Donna Blue Aircraft Inc.,0,2 km from Tixkokob,Write-Off
2007-09-26,Reims Cessna F406 Caravan II,ZS-SSD,Fugro Airborne Surveys,2,Entebbe Airport (EBB),Write-Off
2007-09-28,Dassault Falcon 900,N90TH,Sony Aviation Incorporated,0,"Teterboro, New Jersey",Substantial
2007-09-28,McDonnell Douglas DC-9-82 (MD-82),N454AA,American Airlines,0,"Saint Louis-Lambert International Airport, MO (STL)",Substantial
2007-09-29,Antonov An-12BK,9Q-CZB,"Business and Cargo Company, lsf KNG Transavia Cargo",7,210 km S of Kisangani,Write-Off
2007-10-04,Airbus A330-322,D-AERK,LTU,0,over DÃ¼sseldorf-Dormagen,Substantial
2007-10-04,Canadair CL-215-1A10,I-SRME,"Istanbul BÃ¼yÃ¼ksehir Belediyes, lsf SOREM",0,Lake Durusu,Write-Off
2007-10-04,Antonov An-26,9Q-COS,"Malift Air, lsf El Sam Airlift",21+28,2 km SW of Kinshasa-N'Djili Airport (FIH),Write-Off
2007-10-07,Grumman American G-1159 Gulfstream II B,XB-KKU,private,2,ca 9 km from Santo Domingo Airport (STD),Write-Off
2007-10-07,Cessna 208B Grand Caravan,N430A,Kapowsin Air Sports,10,"ca 55 km WSW of Naches, WA",Write-Off
2007-10-08,Let L-410UVP-E10A,HK-4055,Nacional de AviaciÃ³n,17,ca 33 km NE of Cubarral,Write-Off
2007-10-11,Learjet 35,LV-ZZF,Baires Fly,0,"Sauce Viejo, SF",Minor Damage
2007-10-11,Beechcraft B200 Super King Air,HK-4422,Rio Sur,5+2,BogotÃ¡-Eldorado Airport (BOG),Write-Off
2007-10-11,McDonnell Douglas DC-9-83 (MD-83),SU-BOY,AMC Airlines,0,Istanbul-AtatÃ¼rk International Airport (IST),Substantial
2007-10-12,Canadair CL-600-2C10 Regional Jet CRJ-701,N368CA,Skywest Airlines,0,"Denver International Airport, CO (DEN/KDEN)",Substantial
2007-10-13,Embraer EMB-120ER Brasilia,VH-EEB,Pel-Air,0,"Sydney-Kingsford Smith International Airport, NSW (SYD)",Substantial
2007-10-14,Rockwell Sabreliner 65,N65BT,Sabre 65 LLC,0,"Olathe-New Century AirCenter, KS (JCI)",Substantial
2007-10-17,Learjet 35A,N31MC,JaGee Ventures,0,"Goodland-Renner Field, KS (GLD)",Substantial
2007-10-17,Britten-Norman BN-2A-21 Islander,G-CHES,Auxiliar de Actividades AÃ©rea,1,Guadalcanal-Los Tomillares Airstrip,Write-Off
2007-10-17,Antonov An-12BP,XU-365,Imtrec Aviation,0,25 km W of Phnom Penh-Pochentong Airport (PNH),Substantial
2007-10-25,Beechcraft A100 King Air,C-FNIF,Air Creebec,2,"Chibougamau Airport, QC (YMT)",Write-Off
2007-10-26,Airbus A320-214,RP-C3224,Philippine Air Lines,0,Butuan Airport (BXU),Substantial
2007-10-27,Cessna 650 Citation III,N697MC,Northeast Air & Sea Services,0,"Atlantic City International Airport, NJ (ACY)",Substantial
2007-10-27,de Havilland Canada DHC-8-402Q Dash 8,LN-RDI,Scandinavian Airlines System - SAS,0,KÃ¸benhavn-Kastrup Airport (CPH),Substantial
2007-10-27,Boeing 767-346ER,JA611J,Japan Air Lines,0,40nm SE of Narita Airport,Minor Damage
2007-10-28,Boeing 737-85P,EC-HBM,Air Europa,0,Katowice-Pyrzowice Airport (KTW),Substantial
2007-10-29,Hawker 800XP,N800CC,CIT Leasing Corp.,0,"Santa Ana-John Wayne International Airport, CA (SNA)",Substantial
2007-10-31,Antonov An-26,5A-DOZ,Libyan Air Cargo,0,near Tripoli,Write-Off
2007-10-31,Fokker F-27 Friendship 200,HP-1541PST,Air PanamÃ¡,0,Panama-Albrook Marcos A. Gelabert International Airport (BLB),Write-Off
,Ilyushin Il-76TD,5A-DNQ,Jamahiriya Air Transport,0,Bamako Airport (BKO),Write-Off
2007-11-01,Boeing 737-230 Advanced,PK-RIL,Mandala Airlines,0,Malang-Abdul Rachman Saleh Airport (MLG),Substantial
2007-11-03,Boeing 767-36NER,JA767D,Skymark,0,Tokyo-Haneda Airport (HND),None (No Damage)
2007-11-04,Beechcraft A100 King Air,XB-JVV,private,2,30 km from Santa Elena,Write-Off
2007-11-04,Learjet 35A,PT-OVC,Reali TÃ¡xi AÃ©reo,2+6,"0,8 km N of SÃ£o Paulo-Campo de Marte Airport, SP",Write-Off
2007-11-05,Cessna 208B Grand Caravan,XA-UBC,AÃ©reo Calafia,0,1 km W of CuliacÃ¡n-Fedl de Bachigualato Airport (CUL),Write-Off
2007-11-06,Cessna 208B Cargomaster,N701SE,Florida Air Cargo,0,"Opa Locka, FL",Substantial
2007-11-06,Beechcraft A100 King Air,N30GC,RHB-JMJ LLC,2,"1,2 km W of Chino Airport, CA (CNO)",Write-Off
2007-11-07,Boeing 737-230,ZS-OEZ,Nationwide Airlines,0,Cape Town International Airport (CPT),Minor Damage
2007-11-08,Antonov An-12TB,ST-JUA,Juba Air Cargo,0+2,Khartoum-Civil Airport (KRT),Write-Off
2007-11-09,Airbus A340-642,EC-JOH,Iberia,0,Quito-Mariscal Sucre Airport (UIO),Substantial
2007-11-11,Gulfstream Aerospace G-IV,N209LS,Avn Air LLC,0,"Sugar Land, Texas",Substantial
2007-11-11,Bombardier BD-700-1A11 Global 5000,C-GXPR,Jetport Inc.,0,"Fox Harbour Airport, NS",Substantial
2007-11-15,Airbus A340-642X,F-WWCJ,Airbus Industrie,0,Toulouse-Blagnac Airport (TLS),Write-Off
2007-11-29,Beechcraft 200 Super King Air,YV1387,Unknown,0,"Santa InÃ©s, Isletas, ColÃ³n",Write-Off
2007-11-30,McDonnell Douglas DC-9-83 (MD-83),TC-AKM,"Atlasjet Airlines, lsf World Focus Airlines",57,12 km WNW of Isparta Airport (ISE),Write-Off
2007-12-02,Cessna 551 Citation II/SP,N551GF,CCM Aviation LLC,0,"Coeur d'Alene Airport/Pappy Boyington Field, ID (COE/KCOE)",Substantial
2007-12-04,Cessna 208B Grand Caravan,V3-HFS,Maya Island Air,0,Corozal Airport (CZH),Substantial
2007-12-05,Cessna 208B Super Cargomaster,N28MG,"AirNet Systems, lsf Castle Aviation",2,"1,6 km ESE of Columbus-Rickenbacker International Airport, OH (LCK)",Write-Off
2007-12-07,Embraer EMB-110P2 Bandeirante,CX-MAS,AeromÃ¡s,0,"Ministro Pistarini -Ezeiza (SAEZ), BA",Minor Damage
2007-12-10,Beechcraft 200 Super King Air,N925TT,QB Corporation,2,"Salmon-Lemhi County Airport, ID (SMN)",Write-Off
2007-12-10,Let L-410UVP-E,YV2109,Unknown,0,Corentyne,Write-Off
2007-12-12,Bombardier BD-700-1A11 Global 5000,N50DS,First Southeast Aviation Corp.,0,"Newcastle-Vance W. Amory International Airport, Nevis Island (NEV)",Substantial
2007-12-12,de Havilland Canada DHC-5D Buffalo,5Y-MEG,Trident Aviation,0,Nairobi-Wilson Airport (WIL),Minor Damage
2007-12-12,Cessna 208B Grand Caravan,5Y-SLA,SafariLink,0,Nairobi-Wilson Airport (WIL),Substantial
2007-12-13,Boeing 767-383ER,PH-AHQ,ArkeFly,0,Chania-SoÃºda Airport (CHQ/LGSA),Substantial
2007-12-14,Boeing 777-222,N220UA,United Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",Minor Damage
2007-12-14,Boeing 747-433BCF,B-2477,Air China,0,"New York-John F. Kennedy International Airport, NY (JFK)",Minor Damage
2007-12-14,Embraer ERJ-190AR,N184JB,Jetblue Airways,0,"New York-John F. Kennedy International Airport, NY (JFK)",Substantial
2007-12-16,Bombardier CRJ-200LR,N918SW,Skywest Airlines,0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",Substantial
2007-12-16,Fairchild F-27F,HR-ATI,Atlantic Airlines de Honduras,0,La Ceiba Airport (LCE),Write-Off
2007-12-16,Canadair CL-600-2B19 Regional Jet CRJ-200LR,N470ZW,"US Airways Express, opb Air Wisconsin",0,"Providence-Theodore Francis Greene State Airport, RI (PVD)",Substantial
2007-12-17,Beechcraft C99 Commuter,N206AV,Ameriflight,0,"Vernal Airport, UT (VEL)",Substantial
2007-12-18,Cessna 208B Grand Caravan,N5187B,Arctic Circle Air Service,0,"3 km WNW of Bethel Airport, AK (BET)",Write-Off
2007-12-19,Cessna 510 Citation Mustang,N13616,Spectator Grupa,0,"near Pittsburgh-Allegheny County Airport, PA (AGC)",Substantial
2007-12-20,Basler BT-67 Turbo 67 (DC-3T),C-FMKB,Kenn Borek Air,0,Mt. Patterson,Substantial
2007-12-20,Cessna 208B Grand Caravan,N954PA,Agape Flights,0,"42 km WNW off Chub Cay, Bahamas",Write-Off
2007-12-25,Airbus A330-323,N819NW,Northwest Airlines,0,"1300 nm W of Honolulu, Oahu, HI",None (No Damage)
2007-12-25,McDonnell Douglas MD-83,N943AS,Alaska Airlines,0,"Ontario, CA",None (No Damage)
2007-12-26,Bombardier CL-600-2B16 Challenger 604,D-ARWE,Jet Connection Business Flight,1,Almaty Airport (ALA),Write-Off
2007-12-27,Antonov,,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),,5 km SE of Nyala,Write-Off
2007-12-30,Boeing 737-38J,YR-BGC,Tarom,0,Bucharest-Otopeni International Airport (OTP),Substantial
2007-12-30,GAF Nomad N.22B,P-833,Tentara Nasional Indonesia-AL (Navy),5,off Sabang,Write-Off
2007-12-31,Antonov An-12BP,UR-TSI,Africa West Airlines,0,Freetown-Lungi International Airport (FNA),Substantial
,Rockwell Sabreliner 60,N211BR,Flight Research Inc.,0,"Mojave Air & Space Port, CA (MHV)",Write-Off
,Antonov An-12BP,S9-DBP,Unknown,0,Bunia Airport (BUX),Write-Off
,McDonnell Douglas DC-9-31,YV1921,Aserca Airlines,0,Caracas-SimÃ³n BolÃ­var International Airport (CCS/SVMI),Substantial
2008-01-02,Fokker 100,EP-IDB,Iran Air,0,Tehran-Mehrabad Airport (THR),Write-Off
2008-01-02,NAMC YS-11A-500,RP-C3592,Asian Spirit,0,Masbate Airport (MBT),Substantial
2008-01-03,Britten-Norman BN-2A-6R Islander,SAN-208,Servicio AÃ©reo Nacional - SAN,0,off Bahia PiÃ±a,Write-Off
2008-01-04,Let L-410UVP-E3,YV2081,Transaven,14,11 km S off Los Roques Airport (LRV),Write-Off
2008-01-09,Airbus A340-312,4R-ADF,SriLankan Airlines,0,Frankfurt International Airport (FRA/EDDF),Substantial
2008-01-09,Airbus A319-114,N349NB,Northwest Airlines,0,"Detroit-Metropolitan Wayne County Airport, MI (DTW)",Substantial
2008-01-09,British Aerospace BAe-146-200A,LZ-HBA,"Hemus Air, opf Blue Air",0,Bacau Airport (BCM/LRBC),Substantial
2008-01-10,Airbus A319-114,C-GBHZ,Air Canada,0,"38 NM south of Penticton, BC",None (No Damage)
2008-01-11,Antonov An-2SX,HA-MKK,Letalska sola Solt,1,5 km N of Trbovlje,Write-Off
2008-01-13,Bombardier CRJ-701ER,N705SK,Skywest Airlines,0,"San Francisco International Airport, CA (SFO/KSFO)",Substantial
2008-01-14,Beechcraft 1900C-1,N410UB,Alpine Aviation,1,"11 km S off Lihue, HI",Write-Off
2008-01-15,Cessna 208B Grand Caravan,N454SF,Grant Aviation,0,"Bethel, Alaska",Substantial
2008-01-17,Boeing 777-236ER,G-YMMM,British Airways,0,London-Heathrow Airport (LHR),Substantial
2008-01-19,Beechcraft B200 Super King Air,D2-FFK,Gira Globo,13,near Bailundo,Write-Off
2008-01-23,CASA C-295M,019,Polish Air Force,20,"1,3 km SE of Miroslawiec Air Base",Write-Off
2008-01-24,Douglas DC-3C,HK-2006,VIARCO,0,Teresita Airport,Substantial
2008-01-25,Boeing 727-247,9L-LEF,"Canadian Airways Congo, lsf Teebah Airlines",0,Pointe Noire Airport (PNR),Substantial
2008-01-25,Antonov An-12BP,EK11660,AÃ©ro-Service,0,Pointe Noire Airport (PNR),Substantial
2008-01-26,Xian MA60,,Air Zimbabwe,0,Bulawayo-Joshua Mqabuko Nkomo International Airport (BUQ),Substantial
